date,longitude,latitude,sst_celsius,current_u_m_s,current_v_m_s,current_speed_m_s,current_direction_deg
2023-10-13,79.5,9.5,29.34,0.02,0.37,0.3705401462729781,3.0940580589171116
2023-10-13,79.77777777777777,6.0,28.74,-1.62,1.11,1.9637973418863772,304.4183644790562
2023-10-13,79.77777777777777,6.388888888888889,28.61,0.98,0.47,1.086876257906115,64.37800405539302
2023-10-13,79.77777777777777,6.777777777777778,28.53,0.28,1.31,1.3395894893585871,12.064884410525424
2023-10-13,79.77777777777777,7.166666666666667,28.53,,,,
2023-10-13,79.77777777777777,7.555555555555555,28.53,,,,
2023-10-13,79.77777777777777,7.944444444444445,28.6,,,,
2023-10-13,79.77777777777777,8.333333333333334,28.63,,,,
2023-10-13,79.77777777777777,8.722222222222221,28.8,-0.27,0.81,0.8538149682454624,341.565051177078
2023-10-13,79.77777777777777,9.11111111111111,29.08,,,,
2023-10-13,79.77777777777777,9.5,29.34,-0.03,0.42,0.42107006542854597,355.9143832200251
2023-10-13,80.05555555555556,6.0,28.79,-0.13,0.54,0.5554277630799527,346.46414363086575
2023-10-13,80.05555555555556,6.388888888888889,28.68,,,,
2023-10-13,80.05555555555556,6.777777777777778,28.63,,,,
